Id,Price
763,226668.72230905306
9365,133843.92281731864
11718,178859.31172738285
5319,145903.96598160785
16071,206610.5747998278
10865,160011.1657366912
6791,201064.56003454165
10153,242109.23749412782
3146,234055.480121586
1738,246978.89453199762
10286,148477.9575926866
14801,192449.99294507806
4481,225904.80782381503
14959,199307.0036405741
7782,141439.4249086788
16466,182673.86019025568
7438,190959.92179066656
10685,176328.24047707755
5196,201028.0142802816
7021,201371.04262796108
14037,195724.67151286238
9152,268778.3243825027
3499,155369.8625859963
3304,142878.47638680867
14157,206989.8698236203
5140,113156.66854042283
9835,188803.61306538805
273,206462.00341487268
563,202564.73213952745
10387,208230.67850182048
10409,243821.60700569773
8363,239318.44914071704
4255,207871.91562886396
13945,229901.29240390687
2844,151569.33117055107
8088,235104.39711765322
6897,203943.6034969799
10670,203751.5869881571
8205,226176.60537870566
3214,138147.4706536127
7644,280739.75334496517
7607,217000.14859614533
13943,175812.35325344157
8603,236475.73170297768
13269,144776.16404060242
914,206716.59276334243
1186,198519.17259692692
9453,151486.3264454711
11082,147434.99970078748
9485,240943.46656761752
11188,255961.78416384716
4867,192973.73952692474
8664,214461.77421954562
7141,144062.82303331717
13289,146580.0238279025
4041,203774.2180019501
15217,183070.2021667074
10301,200799.07268013112
7210,121547.87790927982
13564,217412.0758114503
12946,125277.25929570236
8099,144788.87886588078
2612,211287.83948320983
8465,242892.2371741748
16520,209150.46066201557
8133,162273.40218934507
4207,220808.17751983527
14017,150826.14392824715
12995,185747.40678092928
5892,245223.74750619262
2508,200146.90933448204
6658,147042.55228110153
6539,138025.9921526009
4510,126438.86241734409
6698,213390.48757417733
9280,152102.8566715487
2848,182003.77911624612
10978,202378.00070943264
11329,242376.90061064163
11298,193372.8118938594
13734,154760.88533869217
12751,153491.52965347475
3731,235814.05682322264
13904,144616.13007045735
111,182683.28480503068
3335,178854.44336183334
3594,211007.0202326934
4855,160563.9389077565
5454,162507.40841096398
8684,182310.4563099862
12695,201033.84405266444
12598,249169.5003148138
2821,261992.79242878882
7582,208782.72165447817
6642,189564.4140811754
3862,201117.88946956815
5848,146603.01050537673
1343,145560.92175624636
13069,193636.5413238145
512,203534.91361954232
9033,144110.87293185317
8986,151574.6362022785
10141,142506.47164636277
1158,196214.06708711528
14686,225618.1456098667
6902,149159.33647245832
4353,181820.7748024178
14584,136923.7882902079
10151,187848.5393206502
5912,241883.4625174323
10339,234261.83959725942
10582,157141.20265693867
7779,251154.95723225264
5090,146087.0306913008
12644,192386.47363520245
1871,164653.40291375888
13707,135470.09123447817
12747,143187.2436534622
5055,154254.59907968726
8809,197842.8731878198
9493,201857.25153425758
381,183124.7151264514
5860,162933.87669234248
11985,210013.99224127806
12184,207517.13994504063
146,271227.92844377353
8713,222478.04467504588
6268,157493.12986306014
14622,183934.7542345068
10455,150706.5926707461
14428,143418.5328350112
16472,147304.92422199002
3409,183128.0045356815
10720,158891.05116688216
5886,270876.77631764644
1711,206419.90327754527
6368,255124.74331853417
9038,188709.39341751862
11080,228031.67312959267
9236,194873.75802442594
16688,144343.6971664604
13475,155742.6290634511
14962,133899.4433348014
11732,157455.19452213985
5125,232098.26067447715
11637,147640.62081269693
13121,228107.0585411991
312,117549.82492544924
4695,140143.0665880583
11817,224776.4802122922
918,171881.44630777184
1482,188994.26394993544
11604,225804.7125781967
10515,239180.38509080763
7883,205437.64182961677
10462,146191.19762321113
15067,159598.0210848923
11513,140955.59914304904
12513,207762.12792888127
9535,160014.50696014037
875,165296.45251650317
7295,203398.0513728602
8672,146029.92427433917
343,206786.4882560232
12608,263951.25393200025
12032,198998.22553737945
6681,186011.87491619014
2449,198972.4686551497
6533,210555.3581146298
10014,145977.56989588053
6794,178758.16830062642
4052,390098.47565640084
8558,152778.49207093974
13762,142471.85285786507
1551,198574.74766307545
13504,196327.0678139896
4392,160693.70633144758
14523,206631.61652757137
10213,290722.22289109643
5195,209351.54666587658
15539,267880.6268297544
7602,205193.836504433
5149,195372.5786132167
15195,244672.81640343962
13015,202062.06112022712
3572,138956.59532405293
8629,152944.52600985463
14986,217510.72875369893
14354,233518.0617067442
12167,181971.6591191208
1048,202578.2113128513
802,252813.7226807894
3937,195659.10974293665
10545,279171.0557507131
8226,278813.7286366157
15622,178946.25400659826
12954,147578.13021440367
13119,129793.15747644496
7431,269425.1342974432
16659,232345.07906491292
16384,175164.26727763357
2250,218330.66367455578
11066,260917.6656187761
8822,217752.18931617698
1370,150203.04284481844
11946,147838.13324740354
11717,233031.66243056094
8759,195693.41891121765
14701,149694.7190572871
16426,202450.95506635582
15988,146988.40874998335
5618,144127.21695406933
13261,208071.53278562805
4412,253519.05864625104
9986,196506.7764842232
2143,142906.42755435812
537,154801.50074498565
5295,155225.14420422062
3258,190156.40840108047
1,247066.90011377353
5470,241184.96948949218
8752,155600.82182402586
1814,145292.19933314115
1234,217377.9661935463
4746,148275.65811892058
6909,210425.14361812006
4809,217654.68269783419
12262,239944.79715239172
7555,183735.65786835836
3103,238891.46945111523
5446,180214.1808403199
244,195365.12801193574
1254,143426.23218297
2538,175698.14490537258
5002,233784.13276061608
15834,179709.77881081786
7615,233200.4590112679
7061,200531.73497336888
7848,196918.66427912223
5881,178750.55587208283
11099,129816.86305916053
4129,158120.11279835657
7843,158823.80433354224
3715,205224.69045558927
11418,199316.5954483482
8146,243909.08362419807
11286,201599.97544277075
8275,152867.1293773129
13459,147000.44369060465
5506,241031.32926784037
15608,200677.54615385583
11890,202200.22496100137
12003,201853.06819032732
11380,232658.62479783111
2600,276376.8669896473
6064,201631.81571466214
15576,151011.58056384092
5929,144688.20800734952
9251,234614.6817411608
12575,165939.23550236877
3806,163631.7748859811
14633,133933.74945962342
16655,219382.80540770967
16607,165063.52202372535
15248,424087.93078208726
9989,432432.61535642383
14873,208680.26119871682
6321,243116.60742921248
9326,294008.9770859374
15961,193496.36369874637
5805,193579.47467132655
2106,201753.21599142344
6872,234978.0938403888
16537,205675.22951386275
12001,339039.4917479459
11859,148622.93695229804
2471,209179.16804173868
14255,162012.18963205328
7481,210852.7043258659
14083,296716.4861491899
1331,197197.39542763436
786,341488.92553810787
6376,185954.97220841853
227,161884.66295815157
13586,203400.11069350626
7137,263288.6043281263
14090,183345.47701579405
4010,295209.01205287315
6254,185189.75173305866
4173,425207.9933033774
14150,206658.7897599807
11742,206975.38102006924
12571,254391.59586734214
5807,185495.46884520323
190,192482.56530625786
12516,156859.58065103606
15733,203403.60141925048
13369,187540.26217844413
6995,324781.75291577313
12745,191277.44053750206
222,178276.87280948114
14378,334303.72174025734
8585,213100.47673388803
8290,219312.08965076494
6719,196171.08732244466
13784,236476.62346295614
2790,219749.41779637494
3883,231053.6546639428
1663,177061.26975354407
10080,200448.93715566062
1613,210725.87004281243
16193,171241.5521391658
3,145519.011212659
6443,226153.0925039794
3531,150298.73582697797
15471,142019.6719425229
5333,181335.18946075588
11321,196693.94328513107
16579,195492.66479509312
6551,190439.16301367173
11065,192064.53366447962
3382,165246.52651752354
10528,207252.41784158908
2183,230922.521377919
11344,180647.75832444965
9932,144474.62793335662
3740,193157.52718228975
12708,147915.98002589145
14541,150225.11152443168
5309,193709.812114753
16795,178868.86472677457
12406,147191.93926127977
7725,138997.023785354
12468,143216.91883321843
12720,183577.5612567787
2366,157353.5537442605
6910,156097.02628480573
5286,178206.6097317118
14897,141842.8060359516
2650,152070.45015940635
5645,198310.43883233354
971,155433.52527376247
385,312790.6182162894
11651,155548.407819511
9420,171423.0452852211
13063,202379.88637923362
15628,146196.47232358617
11094,153363.63241800223
11881,166748.58143302996
12712,194228.9659517702
3133,182696.69366864295
5067,170391.11035199178
15949,222144.70381659648
7799,164065.17336200518
10048,139072.816526288
16390,214762.94556274393
13621,164366.25380169635
8102,164435.4047626396
9901,220237.82134940446
9286,152942.62961824192
15543,156618.28049755606
4,198880.0486987051
11704,262888.4369656414
1580,278697.3850207701
5883,376624.8080199323
16496,202653.78233359897
15833,383113.62401159515
4799,329604.6517026945
14215,366622.5537428616
7778,198129.7889117291
9438,149685.30585126052
10571,268812.2478543518
6518,214062.6828210657
1285,219302.61424507957
6144,266838.3429009049
3805,265144.5336440683
1138,332343.92591906956
11547,275657.59758316446
6777,370322.17584176536
7251,308738.8643342571
7788,190388.00455176277
419,233671.99951143374
5529,391126.0873824182
3015,192930.42397351304
16455,258709.73108230878
10699,203318.3208220706
13107,268885.57810776413
6091,247272.1607686333
13030,179574.0784941771
14269,128169.5837727128
14224,197279.41813219705
16727,219440.14032610843
11222,219152.43250153144
9596,165777.5733562804
16154,186565.53177390958
10162,213385.16302038307
7339,188184.69153739983
11089,127983.3196740615
6998,186144.87156609364
14673,147155.76422812138
1768,128800.57286949994
16465,205366.27362555038
1906,158136.0675599795
2569,125041.85947609748
2122,127646.1868460528
7044,177198.25276712814
1006,177279.72994113824
12271,178221.10976393463
172,185397.07957100717
4755,179840.95858050394
1139,190099.9785545647
4743,167654.52306692168
3078,129209.35654425592
10478,220487.6164907065
14130,164114.63640919476
7743,207459.42084384564
14572,216765.7966138865
8263,186070.1041999132
6854,183910.85505495494
11792,146593.06489571556
11727,204274.06888190453
15599,178603.40339479328
14006,198895.22602066526
1758,128187.32143615236
2770,142911.83384871273
3310,220996.3956269126
7110,142496.55847167355
12776,127791.79248656574
10769,137846.09203262004
10905,185811.66621385454
11366,179013.7333658712
1359,178829.95564398085
6174,128467.13261280861
8267,125893.65751905764
5243,182207.90472708555
13907,142600.52854595621
7031,125442.27037165771
170,153783.55243578966
11373,216838.39561235034
14931,220966.17415753004
5745,135779.40897588106
8803,127013.97218337219
11384,203286.9126337979
3639,219070.51305249127
1024,185928.8254862524
11259,142134.27325351042
11798,219777.5451319567
9198,129688.14413128712
15983,127821.55435432293
10617,184329.50232891127
10747,220855.3755038597
8466,183042.816356558
8319,183936.39629101864
10664,182771.86062643188
12829,214355.71873588377
3177,173690.07170893328
7551,134950.0791392996
10674,167035.90629116434
11538,207356.238282939
11110,182134.25885000575
7171,184460.0920133239
2423,126248.21411163751
12064,190249.21235705732
15936,211564.38990073197
7447,127607.79688227184
11772,146603.99285799486
6130,182285.8721564487
15419,137108.96269422397
14350,187431.47297719598
3691,186158.8680794178
11190,215926.74513082372
4478,125633.20648789077
7640,211388.26299483783
1908,180301.0231103878
7748,223269.1568962377
11761,218820.70130244395
12499,218007.388295769
12249,129816.89286538794
3658,182681.94514291894
16442,219393.23051603278
11228,209579.4308118369
14462,177197.14356689298
10260,179448.9787281787
14788,131897.9607128806
10154,176188.59011575015
7664,177624.95016014174
2873,203684.34206210074
14040,192952.40114065848
5916,189497.9661080211
5377,219593.1726850793
10858,125380.69236002787
7636,155629.47144109162
3268,206757.1640445848
12526,178760.50225655315
5615,162449.28143166314
8718,185456.76849068675
4532,172097.25181629526
6732,159109.42284797336
6491,215441.15044462035
13456,127171.18788339067
10746,129063.72422334971
11169,177984.6431438742
10749,179006.6204343162
10350,195945.76430571845
14107,130027.69439032243
5818,130278.7924168121
14685,126662.5034040773
6396,212939.20661830768
12123,127984.67727479464
8222,130916.13933584144
10932,178793.47553645435
2610,162583.49915937684
13195,215206.13016067
2982,182365.67187119788
1189,128354.73110651302
9009,132369.11556481273
15231,159462.5079167092
10120,139282.76173522673
9702,181519.90428030092
8962,128876.9190645632
8981,129709.18142221062
3242,134125.40829228575
6626,217445.88306795846
12401,199726.5996326711
11593,131748.78188613232
9405,130077.16177441791
6610,174354.37390879903
11318,203093.72805934388
7239,131653.35309984843
16740,123886.98660000872
4089,255677.22690100584
15147,179919.27394977806
6615,135296.88364149048
12426,187814.07856587818
12127,207214.14666416775
13831,182115.09302353434
12713,219524.2723481481
5132,129060.87739229956
12579,129919.97183377063
4646,195304.3449709008
13672,174981.65408240605
6543,200698.02627837175
6150,186044.34388603328
11540,221556.8453471766
10395,134020.66450709032
16716,126452.40289447503
16128,184572.47749337726
6258,125769.57424332583
1338,156973.81146672275
9532,174684.59225486044
1228,193789.7833887583
14190,175276.0855440716
10243,219190.73266618536
7169,134414.66311404336
14233,125098.77587981461
14764,146920.50780809793
13207,184703.42435971834
9073,127257.34932920351
9203,188672.74535528448
12325,215946.7703283062
13631,156367.81898741948
13995,181866.86924877984
10551,154983.10418775346
2441,220451.75880720158
12102,202514.46058372105
8228,207269.482139872
7732,185767.051911582
12128,187462.9793455416
14540,210392.82318403228
5649,154081.35649751266
8316,125614.57337502099
15627,129643.42379854336
14676,139353.55090859495
6955,126678.26412213377
3986,128029.1940503181
1407,180173.34150712378
5099,125910.99407164648
11636,202687.12987582458
12886,125249.76550460007
362,130728.9263155833
8993,188444.68656404346
8426,125671.56952571652
4562,141088.2636859299
9802,183606.10198373237
5509,126219.54701399089
5948,125759.90515985983
1859,177871.81442650032
2314,126592.51367034327
6853,166466.00536216976
3644,218679.7956337268
16132,149539.51251521092
11081,156724.37413721206
16111,152432.8570266845
648,212796.69908672504
16057,207318.9967764708
4618,138854.64648447582
256,125778.63887200659
7351,155091.72379395866
14106,186512.0566324594
13058,150167.50533538195
6723,182114.54365564714
12640,168212.47513635337
4190,153577.5516485995
10486,135593.58224695455
10663,194079.61415748764
14803,184067.1072055278
12580,178815.8870315813
7855,145337.01428221347
10299,187361.84067389154
11552,194518.74695774354
13980,142006.99949150576
10842,126160.72407912894
13601,127142.66724749115
9,131688.61558120867
980,179490.2358177569
14015,178548.2469056424
10823,126196.80368956704
6542,155128.0025022106
14766,125682.92473214972
1213,204360.39289552515
15942,143134.15925544
13000,181519.90735196148
7183,185869.94808172743
9391,200163.20932276774
14595,212556.80582165945
1052,142413.49895146053
14583,127400.45023829922
4839,127735.66614899499
14680,161196.117803009
5505,127099.20680170268
12195,185316.26465004665
16231,144852.64901524532
4343,144626.04290797666
15095,219565.12511695223
16143,217640.36993257512
15565,142291.21208386682
11291,153680.80487785308
13961,131700.66269214207
8516,130298.22289657593
11174,217652.73491933054
10795,181669.1763733589
14916,152010.55823405046
14384,155919.10247183117
1957,186817.11716501808
13666,129343.83613862432
9952,196676.3652942988
7991,176074.1543858775
7854,200046.82460809877
555,333144.49545881397
11488,366799.70679852343
528,170122.19379467083
295,170143.529667925
4854,303479.0226810912
9060,261482.25138345727
11363,199323.9098153712
174,192260.86615692856
11453,256196.2399082829
856,176174.70556232287
15149,228291.15956412355
2858,255302.71445139236
2842,204326.66501451196
15897,341792.9259541342
14415,187950.5690353738
1695,160743.51049719722
669,128175.96292200897
14436,195632.96096864803
15397,391531.861215787
7671,374221.04324548953
9136,182707.7454093093
11143,205202.22818685524
1124,333533.7903682226
12065,177515.62965210705
6283,195254.72458741302
10156,365695.49556349963
12705,199785.20615707414
3645,195929.82672622404
13154,266601.561662703
8544,455047.56872156786
517,347225.4870895898
16101,233623.89725178212
13377,261056.575910724
2838,132960.61768666882
8848,214021.69009168854
10800,174233.74910854435
13103,241237.8339422711
6322,154854.01074596663
1068,249552.4012869804
162,167044.57417707832
12353,190844.3670784126
8946,182505.51833953115
8,349526.59118198534
939,167218.11572964117
4271,239509.88024684356
9178,173890.15667361426
10251,223989.15971577447
3648,167548.83690262868
14982,218971.1893594428
3889,157356.9358702409
10948,184750.46545813064
3535,170911.4596166014
15257,189258.36748839705
9037,348516.0178145438
14068,199669.55254390946
16611,147118.73884125083
395,153466.69556185143
7808,135206.93334114808
12630,160287.8731557434
14313,152835.39294857963
14307,233164.217751035
2932,263758.99194537004
2446,228159.1593623513
5222,206753.85236177442
2053,215871.0026552712
56,284095.2694249791
5806,167894.60849278685
1151,168065.71799490022
10708,160716.16062364768
6393,179672.1963099043
2789,266666.6313699842
11482,194319.5829723312
12611,138397.1053237416
13489,236890.44486314466
2083,168142.25500092295
8005,191458.53960400232
13970,138929.82521393066
12275,331492.1581138036
6339,175009.1835724705
14000,331572.2107640129
2406,347684.11156173947
2003,187763.8802461019
16171,354637.6270409752
5816,174557.23757507448
12396,185658.3386470913
8547,216006.50672944874
9484,189389.36206416634
12322,181384.18912059214
1990,218754.27588221867
16275,240456.03685854987
8151,205142.30365811626
8467,324027.70758653485
12472,175483.86038711597
2560,178089.53138406662
12505,228468.84945410787
2825,255863.40836298096
9547,140206.2132815458
9409,148139.84686757982
15168,217574.05199606906
14794,156589.9784303298
1730,132042.71229243232
3375,180082.03007369183
1221,245202.66019883112
8318,150631.82568158393
14013,184635.06127398054
6683,230777.19504710718
7960,132587.17884757312
9692,239579.34429169504
862,190786.16224977982
609,156836.45476792147
12443,216503.34638907548
11486,191272.41005818907
10235,155452.2246073488
8931,240510.80750752892
11229,183043.2359635408
11036,266767.3626719642
14995,312578.3370766641
6677,190046.09685914675
2326,195668.98879333143
1222,323225.0431191534
6561,145950.2206440572
321,232133.82204149428
2163,247591.85260714506
3190,190373.2017856504
5514,238544.29767391225
7286,138653.05032692122
13689,190731.4162450072
4205,233030.25764750096
9078,226972.42171214614
10272,244035.31095517214
6591,153742.4017893432
6209,155754.8604042065
8197,138273.8522739446
16488,135922.59790274338
9678,188250.66198602726
7532,158315.023387176
3009,128304.39894219296
2733,139045.78486004798
11216,183369.6827492856
12655,250503.88719165235
14578,143864.6973344804
941,230519.4023248545
15652,146243.23886784405
8992,231585.03850960144
11499,184937.59056587098
13791,196091.2649064387
6428,131828.44030082208
11537,135875.61780209388
16617,234425.30662690982
9922,180135.72383653847
181,229819.40597818504
4870,152523.72141364557
3028,128865.39503020799
13270,230791.43178689573
14371,174307.28484912618
384,132777.80454314224
15813,139543.47656124106
13894,182650.158068312
2966,228597.42589384853
4342,135962.92810751224
7460,346059.0257445169
8170,230989.60379930766
8885,153944.9138560819
12901,146179.71514404332
6334,164569.07939318896
8340,183443.4289211983
10962,256360.79046571843
2690,166052.03660981992
8065,151089.21043501195
12736,263087.1068505832
15469,298893.6242876648
13285,203541.52679325297
15220,140535.68499434914
3444,131243.31847413658
11931,233630.58671100723
3161,330283.2968539108
6639,221159.9860032613
16251,138865.88826127115
3929,146215.9532488597
3331,307049.35266484704
7902,130880.69745883037
5787,146420.90301013103
11837,229246.88678112475
15325,184676.5611473714
4134,217869.27079196597
6704,163219.03321808437
15858,307978.7472400849
797,144077.62182265316
709,139375.74684898462
195,201532.7927620215
3160,140813.07674989273
6816,252593.7713447938
4749,203275.95927604468
6560,230987.9557614171
2392,316410.7775933321
3528,196199.0482049998
4677,187581.0785615704
6383,130174.82591086945
11525,197114.94727820478
15937,269414.3824738567
13639,204107.17253799672
16722,183936.05529262713
5155,187480.32269465484
3420,135904.20527570616
8932,195635.85825699032
1105,344643.2298729188
7391,185290.3211344137
11357,192663.86681533878
10594,164538.6392797642
6554,181376.97384650045
4330,140871.2095303528
8305,195275.57178994754
15999,243746.86844929875
6552,191404.43462659564
12108,232438.1368867515
14191,251923.79270314676
3381,184563.97250510153
11640,133022.61434485763
12474,157318.25204602745
15896,139923.59046726165
237,205342.1977611374
14203,139463.63593047112
15411,240408.30994916742
11444,140975.28089747266
13646,248449.3174010489
10644,250732.27338700253
13924,136744.95785012806
16156,189018.9301422048
11650,255358.13722937476
10877,279390.7324391657
7673,210979.44223513114
6672,209853.95589174563
15344,193270.62251603574
2872,196968.7027004828
1959,201649.46523817745
13414,196728.32613027398
11948,204685.344195315
8462,191697.14712871503
5722,189640.58491197758
1985,202689.64717698563
4423,210979.94077747883
16043,156542.26227707852
14683,243217.18361627287
10552,253476.39437974515
5010,212298.00427985893
5404,209444.09763071808
14915,197065.3980347594
1919,171049.57478488405
11857,189105.42325265057
8076,196112.1766686139
2045,180520.05503602832
5009,182824.49720454792
12326,201019.48851054598
15275,225576.11969793413
51,245285.6972827447
626,214211.4775521062
12706,175832.1539308924
10890,247806.6914932904
13454,180966.17783973273
12318,259816.95600574528
12898,148433.45366265718
7013,224300.8777760005
15653,145861.8175686396
14337,242906.24501583143
2710,295298.14184835606
6476,182421.5007996511
4720,159053.63291746995
6882,386798.3998891742
15049,172848.10764448944
3107,201041.5466751285
3707,191543.19842211704
11068,318168.77712498873
15196,198509.03052343917
7485,205778.1730773528
3384,213521.94884483697
2075,167226.17768403672
14478,180124.59530666267
3127,171060.44862374972
4362,189105.26702786877
694,230820.3250178633
14594,193599.0883788367
13,195488.04620447196
10078,243143.221582662
14799,284778.9293616674
3611,242208.6217583126
16009,227517.06727147187
10208,179708.5149657333
4885,137583.37012623338
8180,244416.02213987085
3002,149410.19877651826
16267,196978.2650833572
16079,277994.259398776
15206,140241.0875654809
3259,223471.4762476963
5526,236638.0176585315
5305,170384.35097922222
9694,226565.45514735256
2413,240466.98718745244
15806,281875.6687806122
7132,171189.52541325727
426,178283.19986700363
6270,270829.3042657218
9993,224966.08178127283
9940,173924.90083187184
2886,225066.25353297533
9476,187346.8983725125
12847,170427.39110089943
7965,240581.2092954099
1476,170023.014670281
13732,165489.74158796642
7662,245947.4907015041
2111,180898.17995782202
9134,179717.24612230455
5783,330882.5387250665
1027,211062.473742519
14712,317965.63101445825
6786,188418.0666395978
6648,179698.73678140424
6929,325719.52050991927
13451,181020.10692856382
134,222078.5040101388
1156,310971.40104064735
13193,208023.721076019
16613,169281.70302929846
4453,233348.14291737322
13974,228171.64976649894
11193,179241.82353160455
9923,295248.09431385313
5453,184791.2843999032
15239,244697.63903781277
3174,401700.8654001801
12790,237372.66025113242
15320,268416.0412414288
11440,148827.00501596075
11686,248669.8557742057
6904,182594.85004244704
13453,277454.64347054693
16748,253679.2596593022
3690,193769.13296255603
15859,339932.91924427217
10743,421147.70991088176
5855,235113.09960636872
5325,244851.7008090105
2246,183375.33341954922
3804,178778.4736261275
1698,339653.6764153838
8092,185815.70009030885
861,185849.37870433807
7032,144506.38109413517
12405,186003.77992212988
4183,180872.2911195714
15358,171432.28569964174
14691,308576.1048097634
12343,245935.2096733694
1839,313345.1389101838
3326,301754.65652381827
14297,251762.44420779095
6754,179746.98691995177
3029,187610.7150089959
506,187285.59913348162
927,181665.38439440238
7543,183344.4633846921
15401,217771.49793324713
13325,210173.2802614835
2949,163114.0199999463
3053,258765.43268482125
4485,183843.02721818123
3238,185847.89564415716
15341,250730.07823450473
15298,325135.401328156
10883,176602.88634077515
2774,200563.91968997754
12543,187561.1912126292
14335,302301.35692599416
10775,339856.6140723014
9654,140872.50142029714
7268,334667.4803003502
5538,220699.0752025627
11043,226565.78651217147
12038,284375.38541573356
986,274214.1633151193
11933,286806.3085589569
5624,183687.83554721993
14517,189362.03187161294
13674,228833.30924414925
10384,172430.2817556015
18,243404.9641832678
2836,169131.84659816054
8317,170564.5479007743
10150,366003.1249726742
25,179554.88837001508
14599,166273.0351636036
4817,167727.94882744306
8129,232863.49662461932
254,201511.57985897755
4658,305989.34051870846
903,224116.1074976186
8200,310594.54150769254
15211,239849.25962335762
171,155901.60592679752
15339,168621.9884665897
6113,230761.74720819521
15759,341206.91167916334
11130,260628.6833215457
13446,515895.6243183584
1618,251892.01790106104
14108,190270.45194077434
16604,419765.5210177064
11907,195849.44813673155
15960,376519.2828700111
8159,493136.9326671896
3517,228112.03323948965
13966,326036.9435529278
1506,436782.47688724706
7873,259311.2829822281
1676,274958.68035306816
13367,321071.7663375119
11576,326531.6989803737
1928,207523.3186120047
11295,337017.24671546044
11569,217523.8032516787
11934,226552.94202373328
10448,378581.09123754525
16666,336603.337468388
14262,205679.35752635298
15284,178303.12109185098
5468,175296.58832710196
16053,465743.84999088256
16228,480505.09295441024
10514,222347.5743582563
16110,176741.8452345995
2190,244841.55760759886
5801,175515.81789259386
2373,239607.80601290503
10782,177597.73269159504
15451,186370.31333907327
15982,228558.44433672866
497,179478.71401488996
6251,174498.58617624952
5778,212006.59963478814
11100,197758.2339123733
16182,271539.6831870901
2590,218010.7325301516
12019,171289.54634297913
8948,166649.11010265799
11446,216834.68242343416
10378,288641.387264172
8325,174937.72912582604
7730,167926.55000235362
973,175632.6357278428
12691,221435.40826669073
4891,238864.96384092415
946,179456.56018870295
8880,225359.98067627818
13286,173071.0859485932
16325,258507.94780103763
15090,236979.00031709456
14741,299178.3142607508
16625,187832.42715290922
11054,370589.118597418
9577,234709.80788467004
13844,180404.65241590524
2261,471777.53281745024
9148,275163.27281770506
5903,270421.2384368554
7053,396096.14330813056
8675,182152.51009245933
8463,253663.8635982278
5777,192770.79507844872
11019,179811.5652009459
3434,214743.83248533972
8030,231723.540444449
12409,392258.1167843778
5409,168869.49992662974
16354,367183.98640654684
442,188992.66136929503
7581,261395.9296169564
14382,211857.85425340943
4606,222662.01713642443
13411,220993.78407858041
8321,290073.8625855078
245,217681.957834559
1962,312340.4531765854
6851,223573.50206356184
8806,337831.5958985952
9151,382109.77835990523
16054,288025.02499690105
14671,365064.4774480461
7987,182669.1073189017
6450,441124.446693395
5945,477474.18183166994
2193,400462.5312567053
13140,276846.438426494
4172,237263.18228047047
5232,438671.44106834003
15642,286584.60543349304
3910,335603.584615272
3950,323547.498873689
3843,232481.77744542755
3895,153300.9878008164
12749,175985.31609567953
2048,219379.07890669792
1152,240452.19443049407
6750,176454.84524050995
4426,182177.67604732627
16561,234158.0384647467
14750,240199.88269166418
7364,144519.43794456986
12965,150769.9968295287
14342,178773.03155610937
5988,171634.1267100928
5600,197273.57205174398
4573,136200.1793273366
10353,161939.70553151798
11077,209686.58221591153
27,152426.57626796013
92,289292.86227211496
10646,149870.59945899405
7468,151124.4525249858
11661,142199.2669070862
12528,155323.32873026285
4988,166187.51673266926
11004,272684.33704672026
6183,167710.96145120502
10342,193520.9547482485
15435,92351.03204918325
4046,178633.165229432
2831,118968.03232131645
16745,149839.85939763085
15290,223761.21210702634
4759,193113.89055154272
1761,147932.49446217524
4060,172114.58838261926
